"","EmployeeID","Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","EmployeeCount","Gender","JobLevel","JobRole","MaritalStatus","MonthlyIncome","NumCompaniesWorked","Over18","PercentSalaryHike","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","work_duration","Leaves","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance","JobInvolvement","PerformanceRating"
"1240",1240,42,"No","Travel_Rarely","Research & Development",10,"3","Technical Degree",1,"Male","2","Laboratory Technician","Married",66510,0,"Y",20,8,0,10,5,9,4,2,6.9,7,"3","2","3","2","4"
"1241",1241,44,"No","Travel_Rarely","Research & Development",3,"1","Life Sciences",1,"Female","1","Manufacturing Director","Married",23450,3,"Y",15,8,2,24,0,22,5,17,7.1,8,"1","4","3","3","3"
"1242",1242,46,"No","Travel_Rarely","Sales",2,"3","Life Sciences",1,"Female","1","Research Scientist","Single",34200,3,"Y",13,8,2,22,3,2,2,1,8,19,"2","1","2","1","3"
"1243",1243,33,"No","Travel_Rarely","Sales",3,"3","Medical",1,"Male","1","Manufacturing Director","Single",43730,4,"Y",14,8,0,7,3,1,0,0,6.5,8,"3","4","3","3","3"
"1244",1244,44,"No","Travel_Rarely","Human Resources",26,"3","Life Sciences",1,"Male","5","Healthcare Representative","Married",47590,2,"Y",21,8,0,9,2,4,1,3,8.5,8,"4","4","4","3","4"
"1245",1245,30,"No","Travel_Rarely","Research & Development",1,"4","Technical Degree",1,"Female","1","Research Scientist","Single",53010,1,"Y",16,8,1,10,3,10,1,8,6.1,6,"4","3","3","3","3"
"1246",1246,39,"Yes","Travel_Rarely","Human Resources",1,"4","Medical",1,"Male","1","Sales Executive","Married",36730,3,"Y",14,8,1,19,3,1,0,0,6.5,17,"4","4","4","3","3"
"1247",1247,24,"Yes","Travel_Rarely","Human Resources",2,"5","Human Resources",1,"Male","3","Sales Executive","Married",47680,2,"Y",11,8,1,6,2,2,2,0,9.7,5,"2","4","2","2","3"
"1248",1248,43,"No","Travel_Rarely","Sales",9,"5","Technical Degree",1,"Female","1","Research Director","Divorced",12740,1,"Y",19,8,0,6,3,5,1,4,6.5,15,"4","3","2","2","3"
"1249",1249,50,"Yes","Travel_Rarely","Research & Development",12,"4","Medical",1,"Male","1","Research Director","Married",49000,1,"Y",11,8,0,3,3,3,0,2,8.9,6,"1","3","3","2","3"
"1250",1250,35,"No","Travel_Rarely","Sales",2,"4","Marketing",1,"Male","3","Manufacturing Director","Married",104660,1,"Y",13,8,0,2,1,2,2,2,7.1,7,"4","4","3","3","3"
"1251",1251,36,"No","Travel_Rarely","Research & Development",25,"1","Life Sciences",1,"Female","4","Sales Executive","Married",170070,9,"Y",12,8,1,6,2,1,0,0,9.1,19,"2","1","4","2","3"
"1252",1252,33,"No","Travel_Frequently","Sales",9,"2","Marketing",1,"Male","4","Human Resources","Married",29090,2,"Y",11,8,0,10,2,5,1,3,6.6,11,"3","1","3","2","3"
"1253",1253,35,"No","Travel_Rarely","Research & Development",10,"1","Medical",1,"Male","1","Research Scientist","Divorced",57650,1,"Y",14,8,1,1,2,1,0,0,6.2,10,"3","4","3","3","3"
"1254",1254,27,"No","Travel_Rarely","Sales",8,"2","Marketing",1,"Female","3","Research Scientist","Divorced",45990,1,"Y",15,8,1,1,3,1,0,0,7.6,20,"4","1","3","2","3"
"1255",1255,26,"Yes","Travel_Rarely","Sales",4,"3","Marketing",1,"Male","2","Manager","Single",24040,1,"Y",12,8,0,1,6,1,0,1,7.7,6,"1","3","2","3","3"
"1256",1256,27,"No","Travel_Frequently","Sales",24,"3","Life Sciences",1,"Male","4","Healthcare Representative","Single",31720,1,"Y",20,8,1,9,1,9,1,7,6.8,10,"4","3","3","3","4"
"1257",1257,30,"No","Travel_Frequently","Research & Development",1,"4","Medical",1,"Male","1","Research Scientist","Single",20330,1,"Y",14,8,1,12,3,12,3,7,6.8,20,"3","4","3","1","3"
"1258",1258,41,"Yes","Travel_Rarely","Sales",20,"4","Marketing",1,"Male","2","Sales Executive","Married",102090,1,"Y",13,8,1,23,2,22,15,8,6,20,"2","3","3","3","3"
"1259",1259,34,"No","Non-Travel","Research & Development",7,"2","Technical Degree",1,"Female","1","Research Scientist","Single",86200,0,"Y",13,8,1,10,2,9,8,7,7.8,15,"2","3","3","2","3"
"1260",1260,37,"No","Travel_Rarely","Research & Development",17,"3","Life Sciences",1,"Female","3","Sales Executive","Married",20640,4,"Y",16,8,0,8,3,1,0,0,6.1,18,"2","2","3","2","3"
"1261",1261,46,"No","Travel_Frequently","Research & Development",20,"3","Technical Degree",1,"Male","3","Sales Executive","Single",40350,4,"Y",14,8,1,14,2,9,0,8,9.3,5,"1","4","unknown","3","3"
"1262",1262,35,"No","Travel_Rarely","Research & Development",8,"4","Medical",1,"Female","3","Research Scientist","Married",38380,1,"Y",16,8,1,1,2,1,0,1,6.9,19,"4","4","3","3","3"
"1263",1263,48,"Yes","Travel_Rarely","Research & Development",2,"4","Technical Degree",1,"Female","1","Sales Executive","Single",45910,9,"Y",16,8,0,23,6,1,0,0,9.3,17,"1","3","3","1","3"
"1264",1264,28,"Yes","Travel_Rarely","Research & Development",10,"1","Medical",1,"Male","1","Sales Executive","Single",25610,1,"Y",22,8,1,2,3,2,2,2,11,13,"3","3","2","3","4"
"1265",1265,44,"No","Travel_Rarely","Research & Development",1,"1","Medical",1,"Female","3","Research Scientist","Divorced",15630,5,"Y",12,8,2,9,3,4,1,3,9.4,11,"2","1","2","3","3"
"1266",1266,35,"No","Non-Travel","Research & Development",5,"4","Technical Degree",1,"Female","3","Manufacturing Director","Married",48980,2,"Y",15,8,2,10,2,4,2,3,9.5,12,"3","1","3","3","3"
"1267",1267,26,"No","Travel_Rarely","Research & Development",4,"4","Life Sciences",1,"Female","3","Sales Executive","Married",47890,7,"Y",20,8,1,5,2,2,0,0,10,8,"3","4","2","3","4"
"1268",1268,33,"No","Travel_Frequently","Sales",29,"4","Life Sciences",1,"Female","1","Human Resources","Single",31800,1,"Y",14,8,1,15,2,15,8,12,8.2,4,"1","4","3","3","3"
"1269",1269,35,"No","Travel_Frequently","Research & Development",15,"3","Medical",1,"Male","3","Manufacturing Director","Married",65490,1,"Y",20,8,0,9,3,9,1,8,6.5,17,"2","1","2","3","4"
"1270",1270,35,"No","Travel_Rarely","Human Resources",3,"2","Life Sciences",1,"Female","1","Laboratory Technician","Married",63880,3,"Y",13,8,0,4,6,2,2,2,8.8,16,"3","1","3","2","3"
"1271",1271,31,"No","Travel_Rarely","Sales",10,"2","Life Sciences",1,"Female","2","Research Scientist","Divorced",112440,3,"Y",12,8,1,10,3,7,1,7,6.1,9,"4","4","2","3","3"
"1272",1272,37,"No","Travel_Rarely","Sales",4,"3","Marketing",1,"Male","4","Human Resources","Divorced",160320,1,"Y",13,8,0,7,2,7,0,7,7.4,15,"1","3","4","3","3"
"1273",1273,32,"No","Travel_Rarely","Research & Development",21,"3","Other",1,"Male","2","Sales Executive","Married",23620,1,"Y",11,8,0,9,2,9,7,8,8.1,20,"1","4","3","3","3"
"1274",1274,38,"No","Travel_Frequently","Research & Development",25,"3","Medical",1,"Male","2","Manufacturing Director","Single",163280,1,"Y",17,8,3,10,2,10,9,9,6.2,15,"4","4","3","3","3"
"1275",1275,50,"No","Travel_Rarely","Sales",2,"4","Marketing",1,"Female","4","Research Scientist","Divorced",83760,5,"Y",14,8,3,29,2,27,13,8,9.5,15,"2","3","2","3","3"
"1276",1276,59,"No","Travel_Rarely","Research & Development",1,"3","Technical Degree",1,"Male","1","Laboratory Technician","Single",166060,7,"Y",11,8,0,28,6,21,7,9,6.9,14,"1","1","2","3","3"
"1277",1277,36,"No","Travel_Rarely","Sales",1,"2","Marketing",1,"Female","2","Sales Executive","Divorced",86060,1,"Y",14,8,2,17,3,17,12,8,6,6,"3","3","3","3","3"
"1278",1278,55,"No","Travel_Rarely","Research & Development",7,"3","Medical",1,"Male","3","Research Scientist","Divorced",22720,2,"Y",17,8,1,21,2,5,0,2,8.1,7,"4","3","3","3","3"
"1279",1279,36,"No","Travel_Frequently","Research & Development",3,"3","Life Sciences",1,"Female","2","Laboratory Technician","Single",20180,1,"Y",13,8,0,6,5,6,0,3,7.2,22,"2","2","3","3","3"
"1280",1280,45,"No","Travel_Rarely","Research & Development",1,"2","Medical",1,"Female","1","Sales Executive","Divorced",70830,2,"Y",12,8,1,25,5,1,0,0,6.8,9,"2","1","3","3","3"
"1281",1281,35,"No","Travel_Frequently","Human Resources",9,"3","Other",1,"Female","2","Sales Representative","Married",40840,4,"Y",13,8,1,5,3,3,1,2,6.1,8,"2","1","2","3","3"
"1282",1282,36,"Yes","Travel_Rarely","Sales",7,"2","Life Sciences",1,"Male","4","Laboratory Technician","Married",144110,0,"Y",18,8,3,2,2,1,0,0,8.9,6,"4","3","2","4","3"
"1283",1283,59,"No","Travel_Frequently","Research & Development",10,"4","Life Sciences",1,"Male","3","Research Scientist","Single",23080,7,"Y",19,8,1,20,4,4,1,3,6.8,19,"1","3","2","2","3"
"1284",1284,29,"No","Travel_Rarely","Research & Development",28,"4","Life Sciences",1,"Female","1","Sales Representative","Married",48410,0,"Y",11,8,0,6,3,5,0,4,7.8,13,"3","2","3","3","3"
"1285",1285,31,"No","Travel_Rarely","Research & Development",3,"2","Medical",1,"Female","3","Sales Executive","Single",42850,1,"Y",21,8,1,1,2,1,1,0,6.3,19,"3","2","3","1","4"
"1286",1286,32,"No","Travel_Rarely","Sales",3,"4","Life Sciences",1,"Male","2","Manufacturing Director","Married",97150,1,"Y",15,8,1,10,1,10,0,9,7.5,8,"2","2","3","2","3"
"1287",1287,36,"No","Travel_Rarely","Research & Development",2,"3","Life Sciences",1,"Male","2","Sales Representative","Married",43200,3,"Y",17,8,0,5,2,1,0,0,7.2,19,"2","4","3","3","3"
"1288",1288,31,"No","Travel_Rarely","Research & Development",27,"3","Medical",1,"Female","2","Research Director","Single",21320,1,"Y",18,8,0,11,3,11,1,8,6.1,7,"3","4","3","3","3"
"1289",1289,35,"No","Travel_Rarely","Research & Development",2,"4","Medical",1,"Male","2","Healthcare Representative","Single",101240,0,"Y",14,8,1,16,2,15,2,8,6,13,"3","1","3","4","3"
"1290",1290,45,"No","Travel_Rarely","Human Resources",14,"3","Human Resources",1,"Female","1","Sales Executive","Married",54730,4,"Y",13,8,0,17,3,0,0,0,8.9,13,"4","1","4","1","3"
"1291",1291,37,"No","Travel_Rarely","Research & Development",1,"3","Life Sciences",1,"Female","3","Sales Executive","Single",52070,4,"Y",17,8,3,16,3,5,0,2,6.6,4,"1","3","4","3","3"
"1292",1292,46,"No","Travel_Rarely","Research & Development",9,"3","Medical",1,"Male","3","Manager","Divorced",164370,8,"Y",15,8,1,16,0,4,0,2,10,11,"2","2","3","3","3"
"1293",1293,30,"No","Travel_Rarely","Sales",18,"3","Life Sciences",1,"Male","4","Human Resources","Married",22960,1,"Y",18,8,1,10,2,10,3,0,9.2,15,"4","4","2","3","3"
"1294",1294,35,"No","Travel_Rarely","Research & Development",20,"4","Life Sciences",1,"Female","3","Human Resources","Single",40690,1,"Y",13,8,0,6,5,6,0,4,7.9,17,"2","3","3","3","3"
"1295",1295,55,"No","Travel_Rarely","Research & Development",2,"3","Life Sciences",1,"Female","2","Laboratory Technician","Married",74410,3,"Y",12,8,1,24,4,1,1,0,6.7,11,"1","4","3","3","3"
"1296",1296,38,"No","Non-Travel","Sales",11,"1","Marketing",1,"Male","2","Laboratory Technician","Divorced",24300,7,"Y",13,8,2,17,2,13,1,9,8.8,21,"2","4","3","4","3"
"1297",1297,34,"No","Travel_Rarely","Research & Development",8,"2","Medical",1,"Male","1","Research Scientist","Married",58780,1,"Y",14,8,0,5,1,5,1,3,8,7,"1","2","3","3","3"
"1298",1298,56,"No","Travel_Rarely","Human Resources",2,"1","Medical",1,"Male","2","Sales Executive","Single",26440,4,"Y",11,8,1,37,2,6,0,2,6.3,8,"4","4","2","3","3"
"1299",1299,23,"No","Travel_Rarely","Research & Development",10,"3","Medical",1,"Male","2","Laboratory Technician","Divorced",64390,3,"Y",22,8,3,3,2,0,0,0,6.4,20,"3","1","3","3","4"
"1300",1300,51,"No","Travel_Rarely","Research & Development",29,"4","Life Sciences",1,"Female","5","Manufacturing Director","Married",24510,3,"Y",17,8,0,10,2,4,0,3,6.8,11,"4","4","3","2","3"
"1301",1301,30,"No","Travel_Rarely","Sales",8,"2","Technical Degree",1,"Male","1","Sales Representative","Married",63920,1,"Y",21,8,1,11,2,11,10,8,7.6,6,"3","4","3","4","4"
"1302",1302,46,"Yes","Travel_Rarely","Sales",1,"2","Medical",1,"Female","2","Research Scientist","Single",97140,1,"Y",22,8,0,9,0,9,4,7,6.2,7,"3","4","3","3","4"
"1303",1303,40,"No","Travel_Frequently","Research & Development",6,"3","Medical",1,"Male","1","Healthcare Representative","Married",60770,1,"Y",16,8,2,22,2,22,11,11,7.4,19,"3","2","2","2","3"
"1304",1304,51,"No","Travel_Rarely","Research & Development",8,"4","Life Sciences",1,"Female","5","Sales Representative","Single",24500,0,"Y",12,8,1,11,2,10,1,0,10,13,"3","4","1","3","3"
"1305",1305,30,"No","Travel_Rarely","Research & Development",9,"3","Life Sciences",1,"Male","1","Manufacturing Director","Divorced",92500,1,"Y",12,8,3,11,0,11,2,7,8.1,13,"3","2","2","3","3"
"1306",1306,46,"No","Travel_Frequently","Research & Development",12,"1","Medical",1,"Male","1","Laboratory Technician","Married",20740,2,"Y",15,8,1,21,3,10,9,5,9,13,"3","1","2","3","3"
"1307",1307,32,"No","Travel_Rarely","Sales",15,"3","Marketing",1,"Male","1","Research Scientist","Single",101690,1,"Y",14,8,0,12,6,11,5,7,7.3,8,"2","3","3","2","3"
"1308",1308,54,"No","Travel_Rarely","Research & Development",25,"1","Medical",1,"Female","1","Laboratory Technician","Married",48550,9,"Y",25,8,1,16,2,4,0,3,7.6,8,"1","3","1","2","4"
"1309",1309,24,"No","Travel_Rarely","Sales",6,"2","Marketing",1,"Male","2","Research Scientist","Married",40870,0,"Y",20,8,3,4,1,3,0,2,7.8,14,"1","3","2","3","4"
"1310",1310,28,"No","Non-Travel","Sales",9,"4","Medical",1,"Male","2","Laboratory Technician","Married",23670,1,"Y",13,8,0,5,2,5,0,4,6,7,"2","3","4","2","3"
"1311",1311,58,"No","Travel_Rarely","Research & Development",8,"4","Life Sciences",1,"Male","2","Sales Executive","Single",29720,0,"Y",14,8,0,38,2,37,1,8,7.1,18,"4","3","2","4","3"
"1312",1312,44,"No","Non-Travel","Research & Development",23,"2","Medical",1,"Female","1","Research Scientist","Married",195860,4,"Y",16,8,0,17,3,3,1,2,6.7,6,"2","2","4","2","3"
"1313",1313,37,"Yes","Travel_Rarely","Human Resources",9,"3","Human Resources",1,"Male","2","Healthcare Representative","Divorced",54840,NA,"Y",17,8,0,7,4,3,0,2,10,2,"3","1","3","3","3"
"1314",1314,32,"No","Travel_Rarely","Human Resources",12,"2","Human Resources",1,"Female","1","Sales Representative","Single",20610,1,"Y",15,8,1,1,2,1,0,0,8,15,"4","1","3","2","3"
"1315",1315,20,"Yes","Travel_Frequently","Sales",4,"4","Life Sciences",1,"Female","2","Healthcare Representative","Single",99240,1,"Y",22,8,0,1,3,1,1,0,11,3,"4","4","3","3","4"
"1316",1316,34,"No","Travel_Rarely","Research & Development",1,"4","Other",1,"Male","4","Laboratory Technician","Single",41980,1,"Y",22,8,1,16,2,16,2,10,7.6,12,"1","3","3","2","4"
"1317",1317,37,"No","Non-Travel","Sales",24,"2","Life Sciences",1,"Male","1","Research Scientist","Divorced",68150,5,"Y",20,8,1,17,3,1,0,0,7.8,18,"3","4","4","3","4"
"1318",1318,59,"No","Non-Travel","Research & Development",12,"2","Life Sciences",1,"Male","2","Sales Executive","Married",47230,9,"Y",14,8,0,30,0,3,2,2,7.2,15,"3","4","3","3","3"
"1319",1319,50,"No","Travel_Frequently","Research & Development",3,"4","Medical",1,"Male","4","Research Scientist","Married",61420,3,"Y",13,8,2,28,3,8,0,7,9.6,16,"1","2","2","2","3"
"1320",1320,25,"Yes","Travel_Rarely","Sales",10,"1","Marketing",1,"Male","2","Research Director","Single",82370,1,"Y",13,8,0,6,6,6,0,3,8.5,8,"3","3","3","2","3"
"1321",1321,25,"No","Travel_Rarely","Research & Development",26,"3","Technical Degree",1,"Male","1","Laboratory Technician","Married",88530,1,"Y",22,8,1,2,3,2,2,1,7.7,8,"4","4","3","3","4"
"1322",1322,22,"No","Travel_Rarely","Research & Development",2,"1","Life Sciences",1,"Male","1","Sales Representative","Single",193310,1,"Y",12,8,1,1,2,0,0,0,6.3,7,"2","4","3","3","3"
"1323",1323,51,"No","Travel_Frequently","Research & Development",1,"3","Life Sciences",1,"Female","1","Sales Executive","Single",20730,3,"Y",14,8,1,23,4,13,12,8,7.5,10,"1","1","2","3","3"
"1324",1324,34,"Yes","Travel_Frequently","Human Resources",4,"4","Life Sciences",1,"Female","5","Sales Executive","Single",55620,1,"Y",15,8,0,9,3,9,0,6,8.2,11,"1","3","unknown","3","3"
"1325",1325,54,"No","Non-Travel","Research & Development",9,"3","Life Sciences",1,"Male","1","Laboratory Technician","Single",196130,2,"Y",17,8,0,23,5,5,4,4,8.1,19,"4","4","3","3","3"
"1326",1326,24,"No","Travel_Rarely","Research & Development",2,"1","Life Sciences",1,"Male","2","Laboratory Technician","Married",34070,0,"Y",13,8,1,6,4,5,1,2,6.5,11,"2","3","3","3","3"
"1327",1327,34,"No","Travel_Rarely","Sales",4,"3","Marketing",1,"Female","2","Sales Representative","Divorced",50630,6,"Y",12,8,1,12,2,1,0,0,6,12,"3","2","3","3","3"
"1328",1328,37,"No","Travel_Rarely","Sales",6,"1","Technical Degree",1,"Male","1","Laboratory Technician","Single",46390,2,"Y",12,8,2,12,3,5,1,3,6.2,17,"3","4","3","3","3"
"1329",1329,34,"No","Travel_Rarely","Sales",9,"2","Medical",1,"Male","2","Healthcare Representative","Single",48760,2,"Y",21,8,1,14,3,11,5,8,7.9,11,"3","1","3","3","4"
"1330",1330,36,"No","Travel_Frequently","Human Resources",7,"3","Medical",1,"Male","1","Research Scientist","Married",26900,0,"Y",11,8,0,10,1,9,2,8,8,11,"2","4","3","3","3"
"1331",1331,36,"No","Travel_Rarely","Research & Development",1,"3","Medical",1,"Female","2","Manufacturing Director","Divorced",175670,5,"Y",13,8,0,7,6,1,0,0,7.5,11,"1","4","3","3","3"
"1332",1332,43,"No","Travel_Frequently","Research & Development",3,"4","Life Sciences",1,"Male","1","Sales Executive","Married",24080,1,"Y",12,8,1,25,3,25,4,12,8.7,14,"3","4","4","3","3"
"1333",1333,30,"No","Travel_Frequently","Research & Development",10,"3","Life Sciences",1,"Female","3","Healthcare Representative","Divorced",28140,1,"Y",24,8,0,10,2,10,0,9,7.9,18,"1","3","2","3","4"
"1334",1334,33,"No","Non-Travel","Sales",7,"3","Life Sciences",1,"Male","2","Sales Executive","Married",112450,0,"Y",21,8,0,8,3,7,0,7,6.7,6,"3","2","4","3","4"
"1335",1335,56,"Yes","Travel_Rarely","Research & Development",15,"3","Life Sciences",1,"Male","2","Laboratory Technician","Married",33120,9,"Y",19,8,0,7,1,5,4,3,9,17,"2","2","3","1","3"
"1336",1336,51,"No","Travel_Rarely","Research & Development",3,"2","Other",1,"Female","2","Sales Representative","Single",190490,7,"Y",14,8,1,23,2,20,15,15,6.7,9,"1","3","3","3","3"
"1337",1337,31,"Yes","Travel_Rarely","Research & Development",2,"4","Technical Degree",1,"Female","3","Sales Executive","Married",21410,4,"Y",20,8,0,12,2,7,7,7,8.4,16,"2","3","2","3","4"
"1338",1338,26,"No","Travel_Rarely","Sales",17,"3","Medical",1,"Female","2","Manager","Married",57690,1,"Y",19,8,0,5,4,5,4,3,7.7,13,"3","2","2","2","3"
"1339",1339,58,"Yes","Travel_Rarely","Sales",2,"2","Medical",1,"Female","1","Research Scientist","Married",43850,1,"Y",13,8,1,40,2,40,15,6,7.5,15,"4","4","2","2","3"
"1340",1340,19,"Yes","Travel_Rarely","Research & Development",5,"2","Life Sciences",1,"Male","1","Manager","Single",53320,1,"Y",23,8,1,0,2,0,0,0,9.4,10,"4","3","2","3","4"
"1341",1341,22,"No","Travel_Rarely","Sales",29,"4","Technical Degree",1,"Male","1","Sales Executive","Married",46630,0,"Y",13,8,1,3,1,2,2,1,6.4,13,"3","4","3","3","3"
"1342",1342,49,"No","Travel_Rarely","Research & Development",2,"3","Life Sciences",1,"Female","1","Sales Executive","Married",47240,1,"Y",11,8,1,16,3,15,5,11,7.2,9,"3","1","2","2","3"
"1343",1343,43,"No","Travel_Frequently","Sales",2,"2","Life Sciences",1,"Male","1","Sales Executive","Single",32110,4,"Y",13,8,0,18,2,3,1,2,8,17,"2","3","3","4","3"
"1344",1344,50,"No","Travel_Frequently","Research & Development",19,"4","Life Sciences",1,"Male","2","Sales Executive","Single",53770,4,"Y",14,8,1,16,3,2,2,1,7.1,10,"3","4","3","4","3"
"1345",1345,31,"Yes","Travel_Rarely","Research & Development",15,"1","Medical",1,"Female","2","Sales Executive","Married",40660,3,"Y",22,8,0,4,2,2,2,2,8.4,4,"2","3","3","2","4"
"1346",1346,41,"No","Travel_Rarely","Research & Development",17,"2","Other",1,"Male","1","Manufacturing Director","Divorced",52080,3,"Y",11,8,3,12,2,9,0,7,8.1,20,"3","3","3","1","3"
"1347",1347,26,"No","Travel_Rarely","Research & Development",17,"4","Life Sciences",1,"Male","2","Sales Executive","Married",48770,1,"Y",13,8,1,8,5,8,5,7,8,11,"3","3","3","4","3"
"1348",1348,36,"No","Travel_Rarely","Human Resources",25,"1","Human Resources",1,"Male","2","Research Scientist","Divorced",31170,6,"Y",21,8,1,7,2,3,0,1,6.8,13,"2","2","3","4","4"
"1349",1349,51,"Yes","Travel_Frequently","Research & Development",6,"3","Life Sciences",1,"Female","1","Manager","Single",15690,2,"Y",11,8,0,18,2,4,0,3,7.2,9,"1","4","3","4","3"
"1350",1350,39,"No","Travel_Rarely","Research & Development",7,"3","Life Sciences",1,"Female","1","Research Scientist","Married",196580,4,"Y",13,8,1,17,3,15,5,9,7.9,4,"4","3","4","4","3"
"1351",1351,25,"No","Travel_Rarely","Sales",29,"1","Medical",1,"Female","3","Research Scientist","Married",30690,2,"Y",14,8,1,6,3,2,2,2,7.8,13,"1","3","3","2","3"
"1352",1352,30,"No","Travel_Rarely","Research & Development",21,"1","Medical",1,"Male","2","Laboratory Technician","Married",104350,0,"Y",11,8,0,12,5,11,4,7,10,18,"3","4","1","3","3"
"1353",1353,32,"Yes","Travel_Rarely","Research & Development",2,"4","Life Sciences",1,"Female","2","Research Director","Single",41480,7,"Y",15,8,0,10,0,5,0,4,7.9,7,"1","1","4","2","3"
