"","EmployeeID","Jan_avg_workhours","Feb_avg_workhours","Mar_avg_workhours","Apr_avg_workhours","May_avg_workhours","Jun_avg_workhours","Jul_avg_workhours","Aug_avg_workhours","Sep_avg_workhours","Oct_avg_workhours","Nov_avg_workhours","Dec_avg_workhours"
"1212","1212",6.5,6.5,6.4,6.4,6.5,6.5,6.4,6.5,6.5,6.5,6.4,6.4
"1213","1213",8.7,8.5,8.7,8.4,8.7,8.6,8.6,8.6,8.7,8.6,8.7,8.8
"1214","1214",6.6,6.7,6.8,6.7,6.6,6.7,6.8,6.7,6.8,6.8,6.7,6.7
"1215","1215",8.5,8.4,8.5,8.6,8.6,8.6,8.5,8.5,8.5,8.5,8.4,8.6
"1216","1216",9.5,9.5,9.6,9.3,9.5,9.5,9.5,9.5,9.6,9.4,9.4,9.6
"1217","1217",6.5,6.4,6.4,6.4,6.5,6.4,6.4,6.4,6.5,6.4,6.4,6.4
"1218","1218",7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.2,7.3,7.3,7.2,7.2
"1219","1219",10,10,10,10,10,10,10,10,10,10,10,10
"1220","1220",6.5,6.5,6.4,6.3,6.4,6.4,6.4,6.4,6.3,6.5,6.3,6.4
"1221","1221",8,8,8,7.9,7.8,8,8.1,8,8,8.1,8,8
"1222","1222",7.9,7.9,7.8,7.8,7.8,7.8,7.9,7.8,7.9,7.8,7.8,7.9
"1223","1223",7.5,7.5,7.5,7.4,7.6,7.4,7.5,7.5,7.4,7.5,7.6,7.5
"1224","1224",11,11,11,11,11,11,11,11,11,11,11,11
"1225","1225",6.4,6.3,6.4,6.4,6.2,6.3,6.3,6.3,6.3,6.4,6.3,6.3
"1226","1226",7.7,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.8,7.5,7.6,7.6
"1227","1227",11,10,11,10,10,10,10,10,11,10,10,10
"1228","1228",8,7.9,8,8,7.9,8,8.1,7.9,7.9,8,7.9,8
"1229","1229",11,11,11,11,11,11,11,11,11,11,11,11
"1230","1230",10,10,10,10,10,10,10,10,9.9,10,9.9,10
"1231","1231",8.1,8,8,8,8,8,8,8,7.9,8,7.9,8.1
"1232","1232",9.7,9.7,9.6,9.7,9.8,9.6,9.8,9.7,9.7,9.7,9.7,9.7
"1233","1233",6.8,7.1,6.8,6.8,7,6.9,6.9,6.8,6.9,6.9,7.1,6.9
"1234","1234",6.5,6.6,6.4,6.5,6.5,6.4,6.4,6.4,6.5,6.5,6.5,6.5
"1235","1235",6,6.2,6.1,6.1,6.1,6.2,6,6,6,6.1,6.2,6.1
"1236","1236",6,5.9,6,6.1,5.9,6.1,6,6,5.9,6.2,5.9,6
"1237","1237",7.7,7.8,7.9,7.9,7.8,7.8,7.9,7.8,7.8,7.8,7.8,7.8
"1238","1238",7.5,7.4,7.6,7.4,7.5,7.5,7.5,7.5,7.5,7.6,7.5,7.4
"1239","1239",9.5,9.4,9.4,9.4,9.6,9.6,9.4,9.5,9.6,9.5,9.5,9.5
"1240","1240",6.9,6.9,6.8,6.8,6.9,7,6.9,6.8,6.9,6.9,6.9,6.9
"1241","1241",7.1,7.1,7.1,7.1,7.2,7.1,7.1,7,7,7.1,7.2,7.1
"1242","1242",8,8,7.9,7.9,8,8,7.9,8,8,8.1,8.1,8.1
"1243","1243",6.4,6.5,6.5,6.5,6.6,6.5,6.6,6.6,6.5,6.5,6.5,6.6
"1244","1244",8.6,8.5,8.5,8.6,8.6,8.5,8.5,8.5,8.5,8.6,8.4,8.5
"1245","1245",6.1,6.2,6.1,6.1,6,6.2,6,6.2,6.1,6.2,6,6.1
"1246","1246",6.6,6.5,6.5,6.6,6.5,6.6,6.5,6.6,6.5,6.5,6.4,6.5
"1247","1247",9.6,9.7,9.6,9.7,9.6,9.7,9.7,9.8,9.8,9.6,9.7,9.6
"1248","1248",6.6,6.5,6.5,6.5,6.5,6.5,6.4,6.4,6.5,6.4,6.4,6.6
"1249","1249",8.9,8.9,9.1,8.9,8.9,9,9,8.8,8.9,8.9,8.9,8.9
"1250","1250",7.2,7.1,7.1,7.2,7,7,7,7,7,7.1,7.2,7.1
"1251","1251",9.1,8.9,9.1,9.1,9.2,9,9.1,9,9,9.2,9.1,9.1
"1252","1252",6.6,6.5,6.5,6.5,6.7,6.6,6.5,6.6,6.5,6.5,6.5,6.6
"1253","1253",6.3,6.3,6.2,6.1,6.2,6.2,6.2,6.2,6.1,6.2,6.2,6.2
"1254","1254",7.6,7.8,7.7,7.6,7.6,7.7,7.5,7.7,7.6,7.6,7.4,7.6
"1255","1255",7.7,7.6,7.7,7.6,7.7,7.8,7.7,7.7,7.7,7.5,7.8,7.8
"1256","1256",6.8,6.9,6.9,6.8,6.9,6.9,6.8,6.8,6.8,6.9,6.9,6.8
"1257","1257",6.8,6.9,6.9,6.8,6.9,6.9,6.8,6.8,6.8,6.7,6.8,6.7
"1258","1258",6,6,5.8,6,6,6,6,5.9,6.2,6,5.9,5.9
"1259","1259",7.8,7.8,7.7,7.9,7.8,7.9,7.8,7.7,7.9,7.8,7.9,7.9
"1260","1260",6.1,6.1,6.2,6.1,6,6.2,6.1,6.1,6,6,6.1,6.1
"1261","1261",9.3,9.3,9.2,9.3,9.3,9.3,9.3,9.3,9.3,9.4,9.4,9.3
"1262","1262",6.9,6.9,7,7,7,6.9,6.9,6.9,6.9,6.9,6.8,6.9
"1263","1263",9.4,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3
"1264","1264",11,11,11,11,11,11,11,11,11,11,11,11
"1265","1265",9.3,9.4,9.4,9.4,9.3,9.5,9.3,9.5,9.4,9.3,9.3,9.4
"1266","1266",9.5,9.6,9.4,9.4,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5
"1267","1267",10,10,10,10,10,10,10,10,10,10,10,10
"1268","1268",8.2,8.2,8.2,8.1,8.2,8.2,8.2,8.3,8.3,8.1,8.2,8.3
"1269","1269",6.4,6.5,6.4,6.5,6.5,6.7,6.5,6.5,6.4,6.4,6.4,6.4
"1270","1270",8.8,8.8,8.8,8.7,8.8,8.7,8.8,8.8,8.9,9,8.6,8.7
"1271","1271",6,6.1,6.1,6.1,6,6.2,6,6,6,6.2,6.1,6.1
"1272","1272",7.5,7.4,7.5,7.4,7.4,7.4,7.5,7.4,7.4,7.3,7.4,7.4
"1273","1273",8.2,8.1,8.1,8.2,8.2,8.1,8,8,8.1,8.2,8,8.1
"1274","1274",6.2,6.2,6.2,6.3,6.2,6.3,6.1,6.3,6.2,6.2,6.3,6.4
"1275","1275",9.7,9.5,9.4,9.5,9.6,9.4,9.6,9.4,9.5,9.5,9.6,9.6
"1276","1276",6.9,6.8,6.9,7.1,6.9,6.8,6.9,7,7,6.9,6.9,6.8
"1277","1277",6,6,6.1,6,6,6,6.1,6,6,5.9,5.9,6
"1278","1278",8.3,8.1,8.2,8.1,8.1,8,8.2,8.1,8.2,8.1,8.1,8.1
"1279","1279",7.3,7.1,7.1,7.2,7.2,7.2,7.2,7.3,7.3,7.2,7.2,7.2
"1280","1280",6.8,6.7,6.9,6.8,6.7,6.8,6.8,6.8,6.8,6.8,6.8,6.8
"1281","1281",6.3,6.2,6.2,6.2,6,6,6.1,6,6.2,6.1,6.1,6
"1282","1282",8.8,9,8.9,8.8,8.9,9,8.8,8.9,8.8,8.9,8.9,8.9
"1283","1283",6.7,6.7,6.8,6.8,6.8,6.7,6.9,6.8,6.7,6.9,6.7,6.9
"1284","1284",7.8,7.8,7.8,7.8,7.8,7.9,8,7.8,7.8,7.8,7.8,7.8
"1285","1285",6.3,6.3,6.3,6.3,6.3,6.4,6.3,6.3,6.2,6.3,6.3,6.3
"1286","1286",7.6,7.6,7.5,7.5,7.5,7.6,7.6,7.4,7.4,7.5,7.5,7.6
"1287","1287",7.2,7.3,7.1,7.2,7.2,7.2,7,7.3,7.2,7.3,7.2,7.1
"1288","1288",6,6.1,6.1,6.1,6.2,6.1,6,6.2,6.1,6.1,6.1,6.1
"1289","1289",6,6,6,6.1,6,6,6,6.2,6.1,6,5.9,6
"1290","1290",8.9,8.9,9.1,8.9,8.8,8.8,8.8,8.9,9,8.9,8.9,8.8
"1291","1291",6.6,6.6,6.5,6.6,6.6,6.7,6.4,6.6,6.6,6.7,6.7,6.6
"1292","1292",10,10,10,10,10,10,10,10,10,10,10,10
"1293","1293",9.1,9.1,9.2,9.2,9.2,9.2,9.2,9.1,9.3,9.1,9.2,9.3
"1294","1294",7.9,7.9,8,7.9,8,7.9,7.9,7.9,7.9,7.8,7.9,7.9
"1295","1295",6.7,6.8,6.7,6.6,6.7,6.7,6.7,6.6,6.6,6.7,6.8,6.8
"1296","1296",8.9,8.8,8.7,8.8,8.9,8.8,8.9,8.8,8.8,8.8,8.8,8.7
"1297","1297",8,8,8,8.1,8,7.9,7.9,8,8,8.1,8.1,8
"1298","1298",6.3,6.3,6.1,6.3,6.3,6.4,6.4,6.3,6.3,6.3,6.3,6.4
"1299","1299",6.4,6.5,6.6,6.4,6.4,6.4,6.4,6.3,6.3,6.4,6.4,6.4
"1300","1300",6.7,6.8,6.7,6.7,6.7,6.7,6.7,6.7,6.9,6.9,6.8,6.8
"1301","1301",7.6,7.7,7.7,7.6,7.6,7.5,7.6,7.6,7.5,7.6,7.7,7.7
"1302","1302",6.1,6.3,6.3,6.3,6.2,6.3,6.2,6.1,6.2,6.2,6.2,6.1
"1303","1303",7.3,7.4,7.4,7.4,7.5,7.3,7.5,7.3,7.4,7.4,7.5,7.4
"1304","1304",10,10,10,10,10,10,10,10,10,10,10,10
"1305","1305",8.1,8.2,8,8.2,8.1,8.1,8.1,8.1,8,8.1,8,8
"1306","1306",9,8.9,8.9,8.9,9.2,9,9.1,9,9,9.1,9,9.1
"1307","1307",7.3,7.3,7.3,7.3,7.3,7.4,7.4,7.2,7.3,7.3,7.4,7.3
"1308","1308",7.6,7.6,7.6,7.6,7.6,7.6,7.7,7.6,7.5,7.5,7.6,7.6
"1309","1309",7.9,7.7,7.8,7.8,7.8,7.7,7.9,7.8,7.8,7.8,7.8,7.8
"1310","1310",5.9,6,5.9,6.1,5.9,6.1,6,6,5.9,5.9,6.1,5.9
"1311","1311",7,7.2,7,7.2,7.2,7.1,7,7,7.1,7,7.1,7.1
"1312","1312",6.9,6.8,6.7,6.7,6.7,6.8,6.8,6.6,6.8,6.7,6.7,6.7
"1313","1313",10,10,10,10,10,10,10,10,10,10,10,10
"1314","1314",8,8.1,8,7.9,8,7.9,8,8,7.9,8,7.9,8
"1315","1315",11,11,11,11,11,11,11,11,11,11,11,11
"1316","1316",7.6,7.8,7.6,7.6,7.6,7.6,7.6,7.5,7.6,7.6,7.7,7.6
"1317","1317",7.8,7.9,7.8,7.8,7.9,7.7,7.7,7.8,7.8,7.8,7.7,7.7
"1318","1318",7.2,7.2,7.2,7.2,7.1,7.2,7.2,7.2,7.3,7.1,7.2,7.2
"1319","1319",9.6,9.5,9.7,9.6,9.6,9.6,9.6,9.6,9.6,9.5,9.5,9.6
"1320","1320",8.5,8.4,8.5,8.5,8.4,8.7,8.6,8.4,8.6,8.5,8.6,8.5
"1321","1321",7.6,7.8,7.7,7.8,7.6,7.8,7.8,7.7,7.7,7.7,7.7,7.6
"1322","1322",6.3,6.2,6.3,6.3,6.4,6.2,6.2,6.3,6.2,6.3,6.2,6.3
"1323","1323",7.4,7.5,7.5,7.5,7.5,7.5,7.6,7.4,7.5,7.4,7.6,7.5
"1324","1324",8.2,8.3,8.2,8.2,8.3,8.1,8.2,8.3,8.1,8.2,8.3,8.2
"1325","1325",8,8.1,8.1,8.3,8.2,8.1,8.2,8.2,8.1,8.1,8.1,8.2
"1326","1326",6.5,6.5,6.5,6.6,6.5,6.4,6.6,6.5,6.4,6.4,6.4,6.6
"1327","1327",6,6.1,5.9,6.1,6,6,6.1,5.8,6,6,5.9,6
"1328","1328",6.2,6.3,6.3,6.2,6.2,6.2,6.1,6.2,6.2,6.2,6.2,6.3
"1329","1329",7.9,7.9,7.9,7.8,8,7.9,7.8,7.8,7.8,7.9,7.8,7.9
"1330","1330",8,8,8,8,8,7.9,8,7.9,8,8,8,7.9
"1331","1331",7.4,7.5,7.5,7.5,7.6,7.5,7.6,7.5,7.5,7.4,7.4,7.6
"1332","1332",8.6,8.7,8.9,8.6,8.7,8.7,8.7,8.7,8.8,8.8,8.6,8.6
"1333","1333",7.9,7.8,8,7.9,7.9,7.8,8,8,7.9,7.9,8,7.9
"1334","1334",6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.8,6.7,6.6,6.7,6.8
"1335","1335",8.9,8.9,9.1,9.1,9.1,9,8.9,9,9.1,9.1,9,9
"1336","1336",6.8,6.8,6.6,6.6,6.7,6.6,6.7,6.7,6.7,6.7,6.7,6.7
"1337","1337",8.5,8.3,8.3,8.5,8.3,8.4,8.5,8.5,8.4,8.3,8.4,8.3
"1338","1338",7.8,7.7,7.7,7.6,7.5,7.8,7.7,7.6,7.7,7.8,7.7,7.7
"1339","1339",7.5,7.6,7.6,7.6,7.4,7.5,7.6,7.6,7.6,7.4,7.6,7.5
"1340","1340",9.3,9.4,9.5,9.3,9.4,9.3,9.3,9.4,9.3,9.4,9.4,9.4
"1341","1341",6.4,6.4,6.3,6.3,6.4,6.4,6.4,6.3,6.5,6.4,6.4,6.4
"1342","1342",7.2,7.2,7.2,7.1,7.2,7.1,7.3,7.1,7.2,7.2,7.2,7.2
"1343","1343",8,8,7.9,8,7.9,7.9,8,8,8,8,8,7.9
"1344","1344",7.1,7,7.1,7,7,7.1,7.1,7.2,7.1,7,7.1,7.2
"1345","1345",8.4,8.4,8.4,8.3,8.3,8.4,8.4,8.5,8.5,8.5,8.4,8.4
"1346","1346",8.1,8.1,8.1,8.2,8.1,8.2,8.1,8.1,8,8.2,8.2,8.1
"1347","1347",8,8,7.9,8,7.9,7.9,8,8,8,8,7.9,8
"1348","1348",6.8,6.8,6.8,6.9,6.8,6.8,6.9,6.8,6.8,6.7,6.8,6.7
"1349","1349",7.1,7.2,7.2,7.3,7.2,7.2,7.1,7.2,7.2,7.2,7.1,7.2
"1350","1350",7.9,8,8,7.9,7.8,7.9,7.8,7.9,7.8,7.9,7.8,7.8
"1351","1351",7.8,7.9,7.7,7.9,7.7,7.9,7.8,7.8,7.8,7.8,7.8,7.7
"1352","1352",9.8,10,10,10,10,10,9.9,9.9,9.9,10,10,10
"1353","1353",7.8,7.9,7.9,8,8,7.9,7.9,8,7.8,7.9,7.9,7.8
"1354","1354",7.3,7.2,7.5,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.3,7.3
"1355","1355",10,10,10,10,10,10,11,10,10,10,10,10
"1356","1356",6.6,6.8,6.8,6.7,6.6,6.6,6.6,6.7,6.7,6.7,6.6,6.8
"1357","1357",6.6,6.5,6.5,6.6,6.6,6.5,6.5,6.5,6.5,6.3,6.6,6.4
"1358","1358",6.8,6.7,6.6,6.6,6.8,6.6,6.8,6.7,6.7,6.7,6.8,6.8
"1359","1359",6.5,6.5,6.4,6.3,6.3,6.4,6.3,6.4,6.5,6.3,6.3,6.4
"1360","1360",7.2,7.4,7.3,7.4,7.2,7.3,7.2,7.4,7.3,7.3,7.4,7.3
"1361","1361",8,8,8,8,8.1,7.9,8.1,7.9,8,8.1,8,8
"1362","1362",6.4,6.3,6.4,6.4,6.6,6.3,6.4,6.5,6.4,6.4,6.3,6.4
"1363","1363",7,7.1,7,7.1,6.9,6.9,7,6.8,7,7.1,7,7
"1364","1364",7.5,7.3,7.4,7.3,7.5,7.4,7.5,7.4,7.4,7.3,7.3,7.4
"1365","1365",11,11,11,11,11,11,11,11,11,11,11,11
"1366","1366",6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.7,6.8,6.7,6.8,6.8
"1367","1367",7.8,7.9,7.8,7.9,8,7.9,7.9,8,7.9,7.9,7.9,7.9
"1368","1368",6.1,6,6.1,6.2,6.2,6.1,6,6.1,6.1,6.1,6.1,6.1
"1369","1369",7.5,7.7,7.5,7.6,7.5,7.6,7.7,7.5,7.6,7.6,7.5,7.5
"1370","1370",10,10,10,10,10,10,10,10,10,10,9.8,10
"1371","1371",6.1,6.2,6.3,6.2,6.2,6.2,6.2,6.3,6.2,6.2,6.2,6.1
"1372","1372",7,7,6.9,7,6.9,7,6.9,7,7,6.9,7,7.1
"1373","1373",7.7,7.8,7.7,7.7,7.7,7.7,7.5,7.8,7.7,7.7,7.6,7.7
"1374","1374",6,6.3,6.3,6.3,6.3,6.3,6.4,6.2,6.4,6.3,6.4,6.4
"1375","1375",6.6,6.5,6.5,6.6,6.6,6.5,6.5,6.5,6.5,6.6,6.6,6.6
"1376","1376",11,11,11,11,11,11,11,11,11,11,11,11
"1377","1377",11,11,11,11,11,11,11,11,11,11,11,11
"1378","1378",6.2,6.1,6.2,6.3,6.2,6.2,6.3,6.1,6.3,6.2,6.2,6.2
"1379","1379",6.2,6.2,6.1,6.3,6.3,6.2,6.2,6.2,6.2,6.2,6.1,6.2
"1380","1380",6.9,6.8,6.9,6.9,7,6.8,7.1,7,6.9,6.9,6.8,7
"1381","1381",6.3,6.4,6.3,6.4,6.4,6.3,6.3,6.1,6.4,6.4,6.4,6.3
"1382","1382",6.9,6.8,6.9,7,6.9,6.9,6.9,7,7,7,6.9,6.9
"1383","1383",8.8,9,8.8,8.9,8.9,8.9,8.9,8.9,8.9,8.8,8.9,9
"1384","1384",7.6,7.6,7.5,7.6,7.5,7.5,7.4,7.5,7.6,7.5,7.5,7.5
"1385","1385",7.3,7.4,7.5,7.4,7.5,7.4,7.5,7.5,7.4,7.5,7.4,7.3
"1386","1386",6.8,6.8,6.8,6.9,6.9,6.8,6.8,6.7,6.8,6.8,6.7,6.9
"1387","1387",8.1,8.2,8.1,8.1,8.1,8.2,8.1,8.1,8.2,8.1,8,8.2
"1388","1388",8.3,8.3,8.3,8.2,8.3,8.2,8.3,8.3,8.3,8.3,8.3,8.3
"1389","1389",6.9,6.7,6.8,6.9,6.7,6.8,6.9,6.7,6.7,6.8,6.7,6.9
"1390","1390",7.1,7.2,7.2,7.3,7.2,7.1,7.1,7.2,7.2,7.2,7.2,7.3
"1391","1391",7,7,6.9,6.9,7,6.8,6.9,6.9,6.9,6.9,6.9,6.9
"1392","1392",7.9,7.8,7.9,7.9,7.9,8,8,7.9,8,7.9,7.8,7.9
"1393","1393",10,10,10,10,10,10,10,10,10,10,10,10
"1394","1394",6.3,6.2,6.3,6.3,6.2,6.1,6.3,6.3,6.2,6.3,6.3,6.2
"1395","1395",10,10,10,10,10,10,10,10,10,10,10,10
"1396","1396",6.8,6.8,6.8,6.8,6.8,6.8,6.7,6.6,6.7,6.8,6.8,6.8
"1397","1397",6.2,6.1,6.2,6.1,6.1,6.1,6.2,6.1,6.1,6.2,6.1,6.1
"1398","1398",7.5,7.6,7.6,7.5,7.5,7.5,7.6,7.6,7.6,7.5,7.5,7.4
"1399","1399",6.1,6.2,6.3,6,6.1,6.3,6.2,6.2,6.3,6.3,6.3,6.3
"1400","1400",6.1,6.1,6.1,5.9,6.1,6.1,6.2,6.2,6.2,6,6.1,6.1
"1401","1401",6.8,6.8,6.9,6.7,6.8,6.9,6.8,6.8,6.8,6.8,6.8,6.8
"1402","1402",7.3,7.4,7.4,7.5,7.3,7.5,7.5,7.4,7.3,7.4,7.3,7.4
"1403","1403",6.2,6.2,6.2,6.4,6.4,6.2,6.2,6.5,6.3,6.4,6.3,6.3
"1404","1404",7.7,7.5,7.6,7.5,7.5,7.5,7.4,7.6,7.5,7.6,7.5,7.5
"1405","1405",8.9,9,9.1,9.1,9,9,8.9,8.9,9,9,9.1,9
"1406","1406",8,8,8,8,8,8.1,8,8,8,7.9,8.1,8
"1407","1407",6.2,6.2,6.2,6.2,6.2,6.2,6.1,6.2,6.3,6.2,6.2,6.1
"1408","1408",10,10,10,10,10,10,10,10,10,10,10,10
"1409","1409",6.2,6,6.1,6.1,6.1,6.1,6.1,6.1,6.2,6.2,5.9,6.1
"1410","1410",6.4,6.4,6.4,6.3,6.4,6.5,6.3,6.4,6.5,6.4,6.5,6.5
"1411","1411",6.3,6.2,6.3,6.4,6.4,6.4,6.3,6.3,6.2,6.2,6.3,6.3
"1412","1412",7.3,7.2,7.2,7.3,7.2,7.4,7.3,7.3,7.2,7.3,7.2,7.2
"1413","1413",6.7,6.6,6.4,6.6,6.4,6.5,6.5,6.6,6.6,6.4,6.6,6.5
"1414","1414",9.6,9.6,9.6,9.5,9.5,9.5,9.6,9.6,9.7,9.5,9.6,9.6
"1415","1415",11,11,11,11,11,10,10,10,10,11,11,11
"1416","1416",10,10,10,10,10,10,10,10,10,10,10,10
"1417","1417",8.4,8.4,8.3,8.4,8.3,8.4,8.4,8.5,8.3,8.3,8.3,8.4
"1418","1418",6.8,6.7,6.6,6.6,6.8,6.8,6.8,6.7,6.6,6.7,6.8,6.6
"1419","1419",8.6,8.6,8.5,8.4,8.5,8.5,8.6,8.5,8.5,8.6,8.6,8.5
"1420","1420",7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.4,7.4,7.5,7.6,7.6
"1421","1421",6.1,6.2,6.1,6,6.1,6.1,6.1,6.2,6.1,6,6.1,6.1
"1422","1422",6,5.9,5.9,6,6.1,6,6.1,6,5.9,6,6,6
"1423","1423",7.7,7.8,7.6,7.8,7.9,7.8,7.8,7.9,7.8,7.8,7.7,7.8
"1424","1424",8,8,8,8.1,8,8,7.9,7.9,8.1,8,8,8
"1425","1425",6.2,6.1,6.2,6.3,6.2,6.2,6.1,6.2,6.3,6.2,6.2,6.2
"1426","1426",6.7,6.8,6.6,6.7,6.8,6.7,6.7,6.8,6.8,6.8,6.6,6.6
"1427","1427",8.5,8.6,8.6,8.6,8.4,8.4,8.5,8.5,8.6,8.5,8.4,8.6
"1428","1428",9,9.2,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1
"1429","1429",7,7.1,7,7,7,7.1,7,7,7,7,6.9,7
"1430","1430",7.8,7.8,7.6,7.8,7.6,7.9,7.7,7.7,7.7,7.9,7.8,7.8
"1431","1431",6.6,6.6,6.7,6.7,6.6,6.6,6.6,6.5,6.5,6.6,6.6,6.4
"1432","1432",6.3,6.5,6.5,6.5,6.5,6.4,6.4,6.4,6.4,6.4,6.4,6.3
"1433","1433",7.6,7.6,7.6,7.6,7.7,7.6,7.6,7.6,7.6,7.6,7.6,7.4
"1434","1434",7.5,7.5,7.6,7.5,7.4,7.6,7.5,7.5,7.4,7.5,7.4,7.4
"1435","1435",10,10,10,10,10,10,10,10,10,10,10,10
"1436","1436",6.8,6.9,6.8,6.9,6.8,6.8,6.9,6.9,7,6.9,7.1,6.8
"1437","1437",5.9,6.1,6,6,5.8,6,6,6,6,6,6,6
"1438","1438",6.2,6.3,6.2,6.3,6,6.1,6.1,6.3,6.1,6.1,6.3,6.2
"1439","1439",7,6.9,7,6.9,6.9,7,7,6.9,6.9,6.9,6.9,6.9
"1440","1440",6.3,6.4,6.3,6.4,6.2,6.4,6.3,6.2,6.3,6.3,6.4,6.4
"1441","1441",6,6.1,6,6,5.9,5.9,6,6,6,6,6,6
"1442","1442",8.3,8.3,8.4,8.3,8.3,8.5,8.3,8.3,8.3,8.4,8.5,8.5
"1443","1443",7.3,7.4,7.4,7.4,7.4,7.4,7.3,7.4,7.5,7.5,7.4,7.4
"1444","1444",6.3,6.4,6.4,6.3,6.3,6.4,6.4,6.5,6.4,6.4,6.3,6.4
"1445","1445",6.8,6.7,6.8,6.8,6.7,6.7,6.7,6.8,6.7,6.6,6.7,6.6
"1446","1446",7.7,7.7,7.7,7.7,7.6,7.7,7.8,7.7,7.7,7.8,7.7,7.7
"1447","1447",11,11,11,11,11,11,11,11,11,11,11,11
"1448","1448",9.4,9.4,9.3,9.3,9.3,9.3,9.3,9.4,9.1,9.2,9.3,9.1
"1449","1449",7.1,7.2,7.1,7,7.1,7.1,7.1,7.1,7.1,7.1,7,7.2
"1450","1450",8.7,8.8,8.8,8.9,8.9,9,8.8,8.7,8.8,8.7,8.7,8.8
"1451","1451",8.1,8,8,8,8,8.1,8,8,7.9,8,7.9,7.9
"1452","1452",10,10,10,10,10,10,10,10,10,10,10,10
"1453","1453",6.3,6.3,6.4,6.4,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
"1454","1454",6.2,6.2,6.3,6.2,6.3,6.4,6.2,6.3,6.3,6.1,6.3,6.2
"1455","1455",6.1,6.1,6.1,5.9,6.1,6.2,6.2,6,6.1,6.2,6.1,6.2
"1456","1456",7.4,7.5,7.4,7.3,7.5,7.5,7.3,7.4,7.7,7.5,7.3,7.4
"1457","1457",7,7,6.7,6.9,7,6.9,6.9,6.9,6.9,6.9,6.9,6.9
"1458","1458",7.3,7.2,7.4,7.3,7.4,7.4,7.4,7.3,7.3,7.4,7.3,7.2
"1459","1459",6.7,6.8,6.8,6.8,6.7,6.8,6.9,6.6,6.7,6.8,6.7,6.9
"1460","1460",6.2,6.4,6.5,6.5,6.4,6.5,6.5,6.4,6.4,6.5,6.4,6.4
"1461","1461",7.6,7.6,7.6,7.5,7.6,7.6,7.5,7.5,7.6,7.6,7.6,7.5
"1462","1462",8.1,8,8,8.1,7.9,8,7.9,8,7.9,8,8.2,8
"1463","1463",7.1,7,7.2,7.2,7.1,7.2,7.1,7.1,7.2,7.2,7,7.2
"1464","1464",7.4,7.4,7.5,7.4,7.4,7.4,7.4,7.4,7.3,7.4,7.4,7.4
"1465","1465",7.4,7.2,7.3,7.4,7.4,7.2,7.4,7.3,7.2,7.2,7.3,7.3
"1466","1466",8.6,8.4,8.5,8.5,8.5,8.6,8.4,8.5,8.4,8.6,8.5,8.5
"1467","1467",6.1,6.1,6.2,6,6,6.2,6.2,6.1,6,6.1,6.2,6.1
"1468","1468",7.7,7.7,7.8,7.6,7.7,7.7,7.6,7.8,7.7,7.7,7.6,7.7
"1469","1469",9.5,9.5,9.6,9.4,9.6,9.5,9.5,9.5,9.6,9.6,9.5,9.4
"1470","1470",7.1,6.9,7,7.1,7,7.1,7,7,7.1,7,7.1,7
"1471","1471",7.3,7.4,7.5,7.5,7.4,7.4,7.4,7.4,7.4,7.4,7.3,7.4
"1472","1472",7.6,7.8,7.6,7.7,7.7,7.6,7.7,7.6,7.7,7.7,7.5,7.6
"1473","1473",7,6.9,6.9,7.1,7,7,7,6.9,7,6.9,7,7.1
"1474","1474",7.2,7.2,7.2,7.2,7,7.3,7.3,7.1,7.1,7.2,7.3,7.3
"1475","1475",8,8,7.9,8,7.9,8.1,8,7.9,8.1,8,8.1,8.1
"1476","1476",11,11,11,11,11,11,11,11,11,11,11,11
"1477","1477",7,7,6.9,6.9,6.9,6.9,6.9,7,6.9,6.9,6.9,6.8
"1478","1478",6.7,6.8,6.7,6.7,6.8,6.8,6.8,6.7,6.7,6.6,6.6,6.6
"1479","1479",7.2,7.2,7.3,7.1,7.2,7.3,7.3,7.2,7.1,7.1,7.3,7.2
"1480","1480",7.1,7.1,7.1,7.2,7.1,7.1,7.1,7.1,7.1,7.2,7.2,7.1
"1481","1481",8.5,8.4,8.4,8.3,8.4,8.5,8.5,8.4,8.4,8.3,8.4,8.4
"1482","1482",7.1,7.1,7.1,7.1,7,7.2,7.1,7.1,7.1,7,7,7
"1483","1483",9.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.4,9.3,9.3,9.3
"1484","1484",9.5,9.3,9.5,9.4,9.4,9.5,9.5,9.5,9.5,9.4,9.4,9.5
"1485","1485",6.2,6.1,6.1,6.1,6.2,6.1,6.1,6.2,6.1,6.2,6,6.1
"1486","1486",6.7,6.6,6.6,6.7,6.7,6.8,6.7,6.7,6.7,6.7,6.8,6.7
